Record Time,1st trip from,1st trip to,1st trip cost,2nd trip from,2nd trip to,2nd trip cost,total cost
2022-05-28 03:29:52.755161,GRU,DTW,none,ABQ,CTB,none,flights/airport not found
2022-05-28 03:29:54.075780,GRU,DTW,none,ABQ,CUB,none,flights/airport not found
2022-05-28 03:29:55.304541,GRU,DTW,none,ABQ,CVO,none,flights/airport not found
2022-05-28 03:30:01.568570,GRU,DTW,none,ABQ,CWA,none,flights/airport not found
2022-05-28 03:30:03.521969,GRU,DTW,none,ABQ,CXO,none,flights/airport not found
2022-05-28 03:30:35.811183,GRU,DTW,1983.0,ABQ,CYS,1983.0,"$1,982.61"
2022-05-28 03:30:37.674564,GRU,DTW,none,ABQ,DAA,none,flights/airport not found
2022-05-28 03:30:39.030922,GRU,DTW,none,ABQ,DAG,none,flights/airport not found
2022-05-28 03:30:45.379260,GRU,DTW,none,ABQ,DAN,none,flights/airport not found
2022-05-28 03:31:18.622106,GRU,DTW,1811.0,ABQ,DDC,1811.0,"$1,810.11"
2022-05-28 03:32:06.308451,GRU,DTW,1159.0,ABQ,DEC,1159.0,"$1,158.75"
2022-05-28 03:32:46.791305,GRU,DTW,1272.0,ABQ,DET,1272.0,"$1,271.41"
2022-05-28 03:32:53.432876,GRU,DTW,none,ABQ,DHN,none,flights/airport not found
2022-05-28 03:32:55.389490,GRU,DTW,none,ABQ,DHT,none,flights/airport not found
2022-05-28 03:33:31.611957,GRU,DTW,1464.0,ABQ,DIK,1464.0,"$1,463.43"
2022-05-28 03:33:33.736831,GRU,DTW,none,ABQ,DLS,none,flights/airport not found
2022-05-28 03:33:35.195141,GRU,DTW,none,ABQ,DMA,none,flights/airport not found
2022-05-28 03:33:36.744038,GRU,DTW,none,ABQ,DMN,none,flights/airport not found
2022-05-28 03:33:38.208980,GRU,DTW,none,ABQ,DNL,none,flights/airport not found
2022-05-28 03:33:40.059186,GRU,DTW,none,ABQ,DPA,none,flights/airport not found
2022-05-28 03:33:41.537256,GRU,DTW,none,ABQ,NV65,none,flights/airport not found
2022-05-28 03:33:42.930001,GRU,DTW,none,ABQ,DRI,none,flights/airport not found
2022-05-28 03:33:44.606404,GRU,DTW,none,ABQ,DRT,none,flights/airport not found
2022-05-28 03:33:46.002337,GRU,DTW,none,ABQ,DUG,none,flights/airport not found
2022-05-28 03:34:24.741895,GRU,DTW,3215.0,ABQ,DUJ,3215.0,"$3,214.63"
2022-05-28 03:34:31.276607,GRU,DTW,none,ABQ,EAT,none,flights/airport not found
2022-05-28 03:35:16.138541,GRU,DTW,1105.0,ABQ,EAU,1105.0,"$1,104.65"
2022-05-28 03:35:17.780835,GRU,DTW,none,ABQ,ECG,none,flights/airport not found
2022-05-28 03:35:55.355431,GRU,DTW,1312.0,ABQ,ECP,1312.0,"$1,311.12"
2022-05-28 03:35:57.269833,GRU,DTW,none,ABQ,EED,none,flights/airport not found
2022-05-28 03:35:58.813212,GRU,DTW,none,ABQ,EEN,none,flights/airport not found
2022-05-28 03:36:00.367888,GRU,DTW,none,ABQ,EET,none,flights/airport not found
2022-05-28 03:36:02.013291,GRU,DTW,none,ABQ,EFD,none,flights/airport not found
2022-05-28 03:36:34.033952,GRU,DTW,1901.0,ABQ,EGE,1901.0,"$1,900.51"
2022-05-28 03:36:35.943144,GRU,DTW,none,ABQ,EGI,none,flights/airport not found
2022-05-28 03:36:42.234578,GRU,DTW,none,ABQ,EKA,none,flights/airport not found
2022-05-28 03:36:43.918410,GRU,DTW,none,ABQ,EKN,none,flights/airport not found
2022-05-28 03:36:50.185212,GRU,DTW,none,ABQ,EKO,none,flights/airport not found
2022-05-28 03:37:18.974040,GRU,DTW,3223.0,ABQ,ELD,3223.0,"$3,222.47"
2022-05-28 03:37:25.721705,GRU,DTW,none,ABQ,ELM,none,flights/airport not found
2022-05-28 03:37:27.831901,GRU,DTW,none,ABQ,ELO,none,flights/airport not found
2022-05-28 03:37:59.335658,GRU,DTW,1766.0,ABQ,ELP,1766.0,"$1,766.00"
2022-05-28 03:38:01.193724,GRU,DTW,none,ABQ,ELY,none,flights/airport not found
2022-05-28 03:38:02.715021,GRU,DTW,none,ABQ,ENV,none,flights/airport not found
2022-05-28 03:38:04.220512,GRU,DTW,none,ABQ,ENW,none,flights/airport not found
2022-05-28 03:38:05.724258,GRU,DTW,none,ABQ,ESF,none,flights/airport not found
2022-05-28 03:38:42.076648,GRU,DTW,1586.0,ABQ,EUG,1437.0,"$1,437.00"
2022-05-28 03:38:48.707003,GRU,DTW,none,ABQ,EVV,none,flights/airport not found
2022-05-28 03:38:50.389313,GRU,DTW,none,ABQ,EVW,none,flights/airport not found
2022-05-28 03:38:56.762315,GRU,DTW,none,ABQ,EWB,none,flights/airport not found
2022-05-28 03:39:03.353272,GRU,DTW,none,ABQ,EWN,none,flights/airport not found
2022-05-28 03:39:09.788397,GRU,DTW,none,ABQ,EYW,none,flights/airport not found
2022-05-28 03:39:11.396438,GRU,DTW,none,ABQ,FAF,none,flights/airport not found
2022-05-28 03:39:50.939583,GRU,DTW,1107.0,ABQ,FAR,1107.0,"$1,106.25"
2022-05-28 03:40:26.331663,GRU,DTW,1827.0,ABQ,FAT,1827.0,"$1,827.00"
2022-05-28 03:40:32.843591,GRU,DTW,none,ABQ,FAY,none,flights/airport not found
2022-05-28 03:40:34.630220,GRU,DTW,none,ABQ,FBG,none,flights/airport not found
2022-05-28 03:40:36.286877,GRU,DTW,none,ABQ,FCS,none,flights/airport not found
2022-05-28 03:40:37.739547,GRU,DTW,none,ABQ,FDY,none,flights/airport not found
2022-05-28 03:40:39.527145,GRU,DTW,none,ABQ,FHU,none,flights/airport not found
2022-05-28 03:40:41.073432,GRU,DTW,none,ABQ,FKL,none,flights/airport not found
2022-05-28 03:41:12.955721,GRU,DTW,1898.0,ABQ,FLG,1898.0,"$1,897.44"
2022-05-28 03:41:19.278917,GRU,DTW,none,ABQ,FLO,none,flights/airport not found
2022-05-28 03:41:21.219678,GRU,DTW,none,ABQ,FME,none,flights/airport not found
2022-05-28 03:41:23.361693,GRU,DTW,none,ABQ,FMN,none,flights/airport not found
2022-05-28 03:42:01.974557,GRU,DTW,1048.0,ABQ,FMY,1048.0,"$1,047.31"
2022-05-28 03:42:51.341585,GRU,DTW,1118.0,ABQ,FNT,3319.0,"$1,564.87"
2022-05-28 03:43:37.957167,GRU,DTW,1106.0,ABQ,FOD,1106.0,"$1,105.08"
2022-05-28 03:43:39.896443,GRU,DTW,none,ABQ,FOE,none,flights/airport not found
2022-05-28 03:43:41.322695,GRU,DTW,none,ABQ,FPR,none,flights/airport not found
2022-05-28 03:43:42.870972,GRU,DTW,none,ABQ,FRG,none,flights/airport not found
2022-05-28 03:44:16.817240,GRU,DTW,4603.0,ABQ,FRI,4603.0,"$4,602.28"
2022-05-28 03:44:52.200916,GRU,DTW,1107.0,ABQ,FSD,1107.0,"$1,106.14"
2022-05-28 03:44:53.997935,GRU,DTW,none,ABQ,FSI,none,flights/airport not found
2022-05-28 03:44:55.196169,GRU,DTW,none,ABQ,FST,none,flights/airport not found
2022-05-28 03:44:56.700619,GRU,DTW,none,ABQ,FTK,none,flights/airport not found
2022-05-28 03:44:57.957076,GRU,DTW,none,ABQ,FTY,none,flights/airport not found
2022-05-28 03:44:59.426188,GRU,DTW,none,ABQ,FXE,none,flights/airport not found
2022-05-28 03:45:01.015659,GRU,DTW,none,ABQ,FYV,none,flights/airport not found
2022-05-28 03:45:33.924138,GRU,DTW,1986.0,ABQ,GCC,1986.0,"$1,985.87"
2022-05-28 03:45:40.172539,GRU,DTW,none,ABQ,GCK,none,flights/airport not found
2022-05-28 03:45:42.036807,GRU,DTW,none,ABQ,GCN,none,flights/airport not found
2022-05-28 03:46:16.267457,GRU,DTW,3171.0,ABQ,GDV,3171.0,"$3,170.60"
2022-05-28 03:46:22.751797,GRU,DTW,none,ABQ,GFK,none,flights/airport not found
2022-05-28 03:46:24.827566,GRU,DTW,none,ABQ,GFL,none,flights/airport not found
2022-05-28 03:46:30.667018,GRU,DTW,none,ABQ,GGG,none,flights/airport not found
2022-05-28 03:47:02.671305,GRU,DTW,3171.0,ABQ,GGW,3171.0,"$3,170.60"
2022-05-28 03:47:34.197745,GRU,DTW,1902.0,ABQ,GJT,1902.0,"$1,901.77"
2022-05-28 03:47:36.169858,GRU,DTW,none,ABQ,GLD,none,flights/airport not found
2022-05-28 03:47:37.698148,GRU,DTW,none,ABQ,GLH,none,flights/airport not found
2022-05-28 03:47:39.292638,GRU,DTW,none,ABQ,GLS,none,flights/airport not found
2022-05-28 03:47:41.154132,GRU,DTW,none,ABQ,GMU,none,flights/airport not found
2022-05-28 03:47:47.437271,GRU,DTW,none,ABQ,GNV,none,flights/airport not found
2022-05-28 03:47:53.925994,GRU,DTW,none,ABQ,GON,none,flights/airport not found
2022-05-28 03:47:55.568212,GRU,DTW,none,ABQ,GPI,none,flights/airport not found
2022-05-28 03:47:57.022651,GRU,DTW,none,ABQ,GRF,none,flights/airport not found
2022-05-28 03:48:03.405597,GRU,DTW,none,ABQ,GRI,none,flights/airport not found
2022-05-28 03:48:09.732218,GRU,DTW,none,ABQ,GRK,none,flights/airport not found
2022-05-28 03:48:48.993838,GRU,DTW,1069.0,ABQ,GRR,1069.0,"$1,068.69"
2022-05-28 03:48:51.128236,GRU,DTW,none,ABQ,GTB,none,flights/airport not found
2022-05-28 03:49:25.066219,GRU,DTW,1480.0,ABQ,GTF,1480.0,"$1,479.17"
2022-05-28 03:49:31.868124,GRU,DTW,none,ABQ,GTR,none,flights/airport not found
2022-05-28 03:49:33.747576,GRU,DTW,none,ABQ,GUP,none,flights/airport not found
2022-05-28 03:49:39.645497,GRU,DTW,none,ABQ,GUY,none,flights/airport not found
2022-05-28 03:49:41.055682,GRU,DTW,none,ABQ,GWO,none,flights/airport not found
2022-05-28 03:49:42.454228,GRU,DTW,none,ABQ,GYY,none,flights/airport not found
2022-05-28 03:49:43.854290,GRU,DTW,none,ABQ,HBG,none,flights/airport not found
2022-05-28 03:49:45.301196,GRU,DTW,none,ABQ,HBR,none,flights/airport not found
2022-05-28 03:49:46.720705,GRU,DTW,none,ABQ,HFD,none,flights/airport not found
2022-05-28 03:49:48.287071,GRU,DTW,none,ABQ,HGR,none,flights/airport not found
2022-05-28 03:49:50.162836,GRU,DTW,none,ABQ,HHR,none,flights/airport not found
2022-05-28 03:49:51.521790,GRU,DTW,none,ABQ,HIF,none,flights/airport not found
2022-05-28 03:49:53.018873,GRU,DTW,none,ABQ,HIO,none,flights/airport not found
2022-05-28 03:49:54.493351,GRU,DTW,none,ABQ,HKY,none,flights/airport not found
2022-05-28 03:49:56.010311,GRU,DTW,none,ABQ,HLG,none,flights/airport not found
2022-05-28 03:50:29.279299,GRU,DTW,1825.0,ABQ,HLN,1825.0,"$1,824.29"
2022-05-28 03:50:31.015511,GRU,DTW,none,ABQ,HLR,none,flights/airport not found
2022-05-28 03:50:37.466473,GRU,DTW,none,ABQ,HOB,none,flights/airport not found
2022-05-28 03:51:17.050230,GRU,DTW,4210.0,ABQ,HON,4210.0,"$4,209.73"
2022-05-28 03:51:18.990412,GRU,DTW,none,ABQ,HOP,none,flights/airport not found
2022-05-28 03:51:50.258289,GRU,DTW,3223.0,ABQ,HOT,3223.0,"$3,222.47"
2022-05-28 03:52:30.705931,GRU,DTW,1100.0,ABQ,HPN,1100.0,"$1,099.44"
2022-05-28 03:52:32.584860,GRU,DTW,none,ABQ,HQM,none,flights/airport not found
2022-05-28 03:53:09.718463,GRU,DTW,1354.0,ABQ,HRL,1354.0,"$1,353.77"
2022-05-28 03:53:40.103960,GRU,DTW,3223.0,ABQ,HRO,3223.0,"$3,222.47"
2022-05-28 03:53:42.077936,GRU,DTW,none,ABQ,HRT,none,flights/airport not found
2022-05-28 03:53:43.553363,GRU,DTW,none,ABQ,HST,none,flights/airport not found
2022-05-28 03:53:49.848954,GRU,DTW,none,ABQ,HUA,none,flights/airport not found
2022-05-28 03:53:51.510012,GRU,DTW,none,ABQ,HUF,none,flights/airport not found
2022-05-28 03:53:52.977262,GRU,DTW,none,ABQ,HUL,none,flights/airport not found
2022-05-28 03:53:54.430381,GRU,DTW,none,ABQ,HUT,none,flights/airport not found
2022-05-28 03:53:55.845699,GRU,DTW,none,ABQ,HVN,none,flights/airport not found
2022-05-28 03:54:28.990006,GRU,DTW,3171.0,ABQ,HVR,3171.0,"$3,170.60"
2022-05-28 03:55:04.558135,GRU,DTW,3481.0,ABQ,HYA,3481.0,"$3,480.48"
2022-05-28 03:55:07.159231,GRU,DTW,none,ABQ,HYI,none,flights/airport not found
2022-05-28 03:55:08.504525,GRU,DTW,none,ABQ,HYR,none,flights/airport not found
2022-05-28 03:55:40.932771,GRU,DTW,1811.0,ABQ,HYS,1811.0,"$1,810.17"
2022-05-28 03:55:42.554636,GRU,DTW,none,ABQ,IAB,none,flights/airport not found
2022-05-28 03:55:44.005823,GRU,DTW,none,ABQ,IAG,none,flights/airport not found
2022-05-28 03:56:15.031223,GRU,DTW,1887.0,ABQ,IDA,1887.0,"$1,886.71"
2022-05-28 10:59:21.973945,GRU,DTW,1887.0,ABQ,IDA,1887.0,"$1,886.71"
2022-05-28 10:59:23.627083,GRU,DTW,none,ABQ,IKK,none,flights/airport not found
2022-05-28 10:59:30.224880,GRU,DTW,none,ABQ,ILG,none,flights/airport not found
2022-05-28 11:00:16.104254,GRU,DTW,1270.0,ABQ,ILM,1270.0,"$1,269.84"
2022-05-28 11:00:17.741529,GRU,DTW,none,ABQ,ILN,none,flights/airport not found
2022-05-28 11:00:19.517345,GRU,DTW,none,ABQ,INK,none,flights/airport not found
2022-05-28 11:04:45.096280,GRU,DTW,none,ABQ,INK,none,flights/airport not found
2022-05-28 11:04:51.728796,GRU,DTW,none,ABQ,INL,none,flights/airport not found
2022-05-28 11:04:57.778987,GRU,DTW,none,ABQ,INT,none,flights/airport not found
2022-05-28 11:04:59.892689,GRU,DTW,none,ABQ,INW,none,flights/airport not found
2022-05-28 11:05:29.695911,GRU,DTW,3230.0,ABQ,IPL,3230.0,"$3,229.87"
2022-05-28 11:05:31.547183,GRU,DTW,none,ABQ,IPT,none,flights/airport not found
2022-05-28 11:06:13.414843,GRU,DTW,3170.0,ABQ,IRK,3170.0,"$3,169.85"
2022-05-28 11:06:15.587462,GRU,DTW,none,ABQ,ISM,none,flights/airport not found
2022-05-28 11:06:50.858108,GRU,DTW,1747.0,ABQ,ISN,1747.0,"$1,746.90"
2022-05-28 11:06:57.453418,GRU,DTW,none,ABQ,ISO,none,flights/airport not found
2022-05-28 11:07:03.972267,GRU,DTW,none,ABQ,ISP,none,flights/airport not found
2022-05-28 11:07:49.066573,GRU,DTW,1274.0,ABQ,ITH,1274.0,"$1,273.94"
2022-05-28 11:08:27.598379,GRU,DTW,6524.0,ABQ,IWA,6487.0,"$6,486.20"
2022-05-28 11:09:01.582618,GRU,DTW,1941.0,ABQ,JAC,1941.0,"$1,940.89"
2022-05-28 11:09:03.249485,GRU,DTW,none,ABQ,JBR,none,flights/airport not found
2022-05-28 11:09:05.083472,GRU,DTW,none,ABQ,JCT,none,flights/airport not found
2022-05-28 11:09:06.577023,GRU,DTW,none,ABQ,JHW,none,flights/airport not found
2022-05-28 11:09:08.143905,GRU,DTW,none,ABQ,JKL,none,flights/airport not found
2022-05-28 11:09:45.380713,GRU,DTW,1398.0,ABQ,JMS,1398.0,"$1,398.00"
2022-05-28 11:10:24.882134,GRU,DTW,1243.0,ABQ,JST,1243.0,"$1,242.51"
2022-05-28 11:10:26.997263,GRU,DTW,none,ABQ,JXN,none,flights/airport not found
2022-05-28 11:10:28.598184,GRU,DTW,none,ABQ,KLS,none,flights/airport not found
2022-05-28 11:11:04.144770,GRU,DTW,1308.0,ABQ,LAF,1308.0,"$1,307.64"
2022-05-28 11:11:10.702538,GRU,DTW,none,ABQ,LAL,none,flights/airport not found
2022-05-28 11:11:17.305375,GRU,DTW,none,ABQ,LAN,none,flights/airport not found
2022-05-28 11:11:49.722242,GRU,DTW,1983.0,ABQ,LAR,1983.0,"$1,982.98"
2022-05-28 11:11:55.827037,GRU,DTW,none,ABQ,LAW,none,flights/airport not found
2022-05-28 11:11:57.573241,GRU,DTW,none,ABQ,LBE,none,flights/airport not found
2022-05-28 11:12:28.598244,GRU,DTW,1810.0,ABQ,LBF,1810.0,"$1,809.29"
2022-05-28 11:13:03.853572,GRU,DTW,1810.0,ABQ,LBL,1810.0,"$1,809.96"
2022-05-28 11:13:05.624098,GRU,DTW,none,ABQ,LBT,none,flights/airport not found
2022-05-28 11:13:07.163920,GRU,DTW,none,ABQ,LBX,none,flights/airport not found
2022-05-28 11:13:45.852251,GRU,DTW,1307.0,ABQ,LCH,1307.0,"$1,306.89"
2022-05-28 11:14:25.988521,GRU,DTW,3362.0,ABQ,LEB,3362.0,"$3,361.18"
2022-05-28 11:15:00.809296,GRU,DTW,4270.0,ABQ,LEE,4270.0,"$4,269.39"
2022-05-28 11:15:02.771258,GRU,DTW,none,ABQ,LFK,none,flights/airport not found
2022-05-28 11:15:09.106448,GRU,DTW,none,ABQ,LGB,none,flights/airport not found
2022-05-28 11:15:11.010114,GRU,DTW,none,ABQ,LGU,none,flights/airport not found
2022-05-28 11:15:12.713427,GRU,DTW,none,ABQ,LLQ,none,flights/airport not found
2022-05-28 11:15:14.218694,GRU,DTW,none,ABQ,LMT,none,flights/airport not found
2022-05-28 11:15:15.642888,GRU,DTW,none,ABQ,LND,none,flights/airport not found
2022-05-28 11:15:51.294021,GRU,DTW,1177.0,ABQ,LNK,1177.0,"$1,176.29"
2022-05-28 11:16:26.202865,GRU,DTW,3230.0,ABQ,LNS,3230.0,"$3,229.68"
2022-05-28 11:16:28.230500,GRU,DTW,none,ABQ,LOL,none,flights/airport not found
2022-05-28 11:17:14.658191,GRU,DTW,1108.0,ABQ,LOU,1048.0,"$1,047.11"
2022-05-28 11:17:16.646702,GRU,DTW,none,ABQ,LOZ,none,flights/airport not found
2022-05-28 11:17:56.103028,GRU,DTW,1350.0,ABQ,LRD,1350.0,"$1,349.34"
2022-05-28 11:17:58.167317,GRU,DTW,none,ABQ,LRF,none,flights/airport not found
2022-05-28 11:17:59.891382,GRU,DTW,none,ABQ,LRU,none,flights/airport not found
2022-05-28 11:18:06.329966,GRU,DTW,none,ABQ,LSE,none,flights/airport not found
2022-05-28 11:18:07.946269,GRU,DTW,none,ABQ,LSF,none,flights/airport not found
2022-05-28 11:18:09.505771,GRU,DTW,none,ABQ,LSV,none,flights/airport not found
2022-05-28 11:18:11.195508,GRU,DTW,none,ABQ,LUK,none,flights/airport not found
2022-05-28 11:18:12.705415,GRU,DTW,none,ABQ,LVM,none,flights/airport not found
2022-05-28 11:18:14.375234,GRU,DTW,none,ABQ,LVS,none,flights/airport not found
2022-05-28 11:18:46.613302,GRU,DTW,1311.0,ABQ,LWB,1311.0,"$1,310.44"
2022-05-28 11:18:48.242497,GRU,DTW,none,ABQ,LWM,none,flights/airport not found
2022-05-28 11:19:22.547360,GRU,DTW,2035.0,ABQ,LWS,2035.0,"$2,034.82"
2022-05-28 11:19:24.579599,GRU,DTW,none,ABQ,LWT,none,flights/airport not found
2022-05-28 11:19:31.002666,GRU,DTW,none,ABQ,LYH,none,flights/airport not found
2022-05-28 11:20:02.663281,GRU,DTW,1899.0,ABQ,MAF,1899.0,"$1,898.19"
2022-05-28 11:20:04.287245,GRU,DTW,none,ABQ,MBG,none,flights/airport not found
2022-05-28 11:20:05.728510,GRU,DTW,none,ABQ,MCB,none,flights/airport not found
2022-05-28 11:20:12.043512,GRU,DTW,none,ABQ,MCC,none,flights/airport not found
2022-05-28 11:20:13.903795,GRU,DTW,none,ABQ,MCE,none,flights/airport not found
2022-05-28 11:20:19.569525,GRU,DTW,none,ABQ,MCK,none,flights/airport not found
2022-05-28 11:20:21.487564,GRU,DTW,none,ABQ,MCN,none,flights/airport not found
2022-05-28 11:20:55.667275,GRU,DTW,3166.0,ABQ,MCW,3166.0,"$3,165.94"
2022-05-28 11:20:57.285580,GRU,DTW,none,ABQ,MDH,none,flights/airport not found
2022-05-28 11:21:41.956189,GRU,DTW,1217.0,ABQ,MDT,1217.0,"$1,216.37"
2022-05-28 11:22:15.272331,GRU,DTW,1359.0,ABQ,MEI,1359.0,"$1,358.06"
2022-05-28 11:22:51.894093,GRU,DTW,1151.0,ABQ,MER,1151.0,"$1,150.57"
2022-05-28 11:22:53.878435,GRU,DTW,none,ABQ,MFD,none,flights/airport not found
2022-05-28 11:23:35.104251,GRU,DTW,1354.0,ABQ,MFE,1354.0,"$1,353.99"
2022-05-28 11:24:13.627551,GRU,DTW,1829.0,ABQ,MFR,1829.0,"$1,828.22"
2022-05-28 11:24:49.857227,GRU,DTW,3219.0,ABQ,MGW,3219.0,"$3,218.95"
2022-05-28 11:24:56.116696,GRU,DTW,none,ABQ,MHK,none,flights/airport not found
2022-05-28 11:24:58.522114,GRU,DTW,none,ABQ,MHR,none,flights/airport not found
2022-05-28 11:25:00.230286,GRU,DTW,none,ABQ,MIB,none,flights/airport not found
2022-05-28 11:25:02.007463,GRU,DTW,none,ABQ,MIE,none,flights/airport not found
2022-05-28 11:25:03.641035,GRU,DTW,none,ABQ,MIV,none,flights/airport not found
2022-05-28 11:25:44.645403,GRU,DTW,1322.0,ABQ,MKC,1233.0,"$1,232.72"
2022-05-28 11:26:29.325826,GRU,DTW,1179.0,ABQ,MKG,1179.0,"$1,178.06"
2022-05-28 11:26:36.202332,GRU,DTW,none,ABQ,MKL,none,flights/airport not found
2022-05-28 11:26:42.807805,GRU,DTW,none,ABQ,MLB,none,flights/airport not found
2022-05-28 11:26:44.507475,GRU,DTW,none,ABQ,MLC,none,flights/airport not found
2022-05-28 11:26:46.122383,GRU,DTW,none,ABQ,MLS,none,flights/airport not found
2022-05-28 11:26:47.826332,GRU,DTW,none,ABQ,MMT,none,flights/airport not found
2022-05-28 11:26:49.531381,GRU,DTW,none,ABQ,MMU,none,flights/airport not found
2022-05-28 11:26:50.849775,GRU,DTW,none,ABQ,MMV,none,flights/airport not found
2022-05-28 11:26:52.370351,GRU,DTW,none,ABQ,MOD,none,flights/airport not found
2022-05-28 11:27:27.624960,GRU,DTW,1403.0,ABQ,MOT,1403.0,"$1,402.72"
2022-05-28 11:27:29.963224,GRU,DTW,none,ABQ,MPV,none,flights/airport not found
2022-05-28 11:27:31.616237,GRU,DTW,none,ABQ,MQY,none,flights/airport not found
2022-05-28 11:27:33.252149,GRU,DTW,none,ABQ,MRB,none,flights/airport not found
2022-05-28 11:28:10.053738,GRU,DTW,1829.0,ABQ,MRY,1829.0,"$1,828.18"
2022-05-28 11:28:12.069613,GRU,DTW,none,ABQ,MSL,none,flights/airport not found
2022-05-28 11:28:47.103425,GRU,DTW,1435.0,ABQ,MSO,1435.0,"$1,434.80"
2022-05-28 11:28:54.218710,GRU,DTW,none,ABQ,MSS,none,flights/airport not found
2022-05-28 11:28:56.070587,GRU,DTW,none,ABQ,MTC,none,flights/airport not found
2022-05-28 11:28:57.856529,GRU,DTW,none,ABQ,MTH,none,flights/airport not found
2022-05-28 11:29:30.041468,GRU,DTW,1902.0,ABQ,MTJ,1902.0,"$1,901.57"
2022-05-28 11:29:31.730549,GRU,DTW,none,ABQ,MTN,none,flights/airport not found
2022-05-28 11:29:33.891974,GRU,DTW,none,ABQ,MUI,none,flights/airport not found
2022-05-28 11:29:35.443416,GRU,DTW,none,ABQ,MWH,none,flights/airport not found
2022-05-28 11:29:37.204498,GRU,DTW,none,ABQ,MXF,none,flights/airport not found
2022-05-28 11:29:38.855310,GRU,DTW,none,ABQ,MYL,none,flights/airport not found
2022-05-28 11:30:27.260356,GRU,DTW,1313.0,ABQ,MYR,1313.0,"$1,312.79"
2022-05-28 11:30:29.187350,GRU,DTW,none,ABQ,MYV,none,flights/airport not found
2022-05-28 11:30:30.748418,GRU,DTW,none,ABQ,NBC,none,flights/airport not found
2022-05-28 11:30:32.362947,GRU,DTW,none,ABQ,NBG,none,flights/airport not found
2022-05-28 11:30:33.943130,GRU,DTW,none,ABQ,NCA,none,flights/airport not found
2022-05-28 11:30:35.522441,GRU,DTW,none,ABQ,NDZ,none,flights/airport not found
2022-05-28 11:31:09.864723,GRU,DTW,6672.0,ABQ,NEL,6672.0,"$6,671.43"
2022-05-28 11:31:54.142771,GRU,DTW,1087.0,ABQ,NEW,1087.0,"$1,086.35"
2022-05-28 11:31:56.137915,GRU,DTW,none,ABQ,NFG,none,flights/airport not found
2022-05-28 11:31:57.692219,GRU,DTW,none,ABQ,NFL,none,flights/airport not found
2022-05-28 11:31:59.065174,GRU,DTW,none,ABQ,NFW,none,flights/airport not found
2022-05-28 11:32:00.671319,GRU,DTW,none,ABQ,NGP,none,flights/airport not found
2022-05-28 11:32:02.280992,GRU,DTW,none,ABQ,NGU,none,flights/airport not found
2022-05-28 11:32:03.771004,GRU,DTW,none,ABQ,NHK,none,flights/airport not found
2022-05-28 11:32:05.400845,GRU,DTW,none,ABQ,BXM,none,flights/airport not found
2022-05-28 11:32:06.961597,GRU,DTW,none,ABQ,NID,none,flights/airport not found
2022-05-28 11:32:08.496357,GRU,DTW,none,ABQ,NIP,none,flights/airport not found
2022-05-28 11:32:10.052350,GRU,DTW,none,ABQ,NJK,none,flights/airport not found
2022-05-28 11:32:11.541788,GRU,DTW,none,ABQ,NKT,none,flights/airport not found
2022-05-28 11:32:13.119630,GRU,DTW,none,ABQ,NKX,none,flights/airport not found
2022-05-28 11:32:14.726091,GRU,DTW,none,ABQ,NLC,none,flights/airport not found
2022-05-28 11:32:16.167441,GRU,DTW,none,ABQ,NMM,none,flights/airport not found
2022-05-28 11:32:17.866295,GRU,DTW,none,ABQ,NPA,none,flights/airport not found
2022-05-28 11:32:19.534979,GRU,DTW,none,ABQ,NQA,none,flights/airport not found
2022-05-28 11:32:21.364761,GRU,DTW,none,ABQ,NQI,none,flights/airport not found
2022-05-28 11:32:22.714193,GRU,DTW,none,ABQ,NQX,none,flights/airport not found
2022-05-28 11:32:24.422870,GRU,DTW,none,ABQ,NRB,none,flights/airport not found
2022-05-28 11:32:25.971443,GRU,DTW,none,ABQ,NSE,none,flights/airport not found
2022-05-28 11:32:27.512301,GRU,DTW,none,ABQ,NTD,none,flights/airport not found
2022-05-28 11:32:29.071634,GRU,DTW,none,ABQ,NTU,none,flights/airport not found
2022-05-28 11:32:30.902103,GRU,DTW,none,ABQ,NUQ,none,flights/airport not found
2022-05-28 11:32:32.523169,GRU,DTW,none,ABQ,NUW,none,flights/airport not found
2022-05-28 11:32:34.090736,GRU,DTW,none,ABQ,NXP,none,flights/airport not found
2022-05-28 11:32:36.015286,GRU,DTW,none,ABQ,NYG,none,flights/airport not found
2022-05-28 11:32:37.641992,GRU,DTW,none,ABQ,NYL,none,flights/airport not found
2022-05-28 11:32:39.208750,GRU,DTW,none,ABQ,NZY,none,flights/airport not found
2022-05-28 11:32:45.572156,GRU,DTW,none,ABQ,OAJ,none,flights/airport not found
2022-05-28 11:32:47.403737,GRU,DTW,none,ABQ,OFF,none,flights/airport not found
2022-05-28 11:32:49.088917,GRU,DTW,none,ABQ,OFK,none,flights/airport not found
2022-05-28 11:32:50.671697,GRU,DTW,none,ABQ,OGB,none,flights/airport not found
2022-05-28 11:32:57.124434,GRU,DTW,none,ABQ,OGD,none,flights/airport not found
2022-05-28 11:33:36.293284,GRU,DTW,3171.0,ABQ,OLF,3171.0,"$3,170.60"
2022-05-28 11:33:38.212954,GRU,DTW,none,ABQ,OLM,none,flights/airport not found
2022-05-28 11:33:39.911620,GRU,DTW,none,ABQ,OLS,none,flights/airport not found
2022-05-28 11:33:41.383557,GRU,DTW,none,ABQ,OLU,none,flights/airport not found
